product_type,product_name,product_description,brand,model_series,min_stock_threshold,reorder_point,is_discontinued,meta_title,meta_description,slug,keywords,og_image,product_highlights,long_description,is_published,product_video_url,product_video_file,tag_ids,brand_ids,is_global
PH,Samsung Z Fold 3 5G,Samsung Samsung Z Fold 3 5G z fold 3,Samsung,z fold 3,5,10,False,Samsung Z Fold 3 5G - Samsung - Affordable Gadgets,"Explore the Samsung Z Fold 3 5G by Samsung, a high-quality phone.",samsung-z-fold-3-5g,"phone, samsung, samsung z fold 3 5g, z fold 3",,[],"Discover the Samsung Z Fold 3 5G z fold 3 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Z Flip 5,Samsung Samsung Z Flip 5 z flip 5,Samsung,z flip 5,5,10,False,Samsung Z Flip 5 - Samsung - Affordable Gadgets,"Explore the Samsung Z Flip 5 by Samsung, a high-quality phone.",samsung-z-flip-5,"phone, samsung, samsung z flip 5, z flip 5",,[],"Discover the Samsung Z Flip 5 z flip 5 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S20 Ultra 5G,Samsung Samsung S20 Ultra 5G s20 ultra,Samsung,s20 ultra,5,10,False,Samsung S20 Ultra 5G - Samsung - Affordable Gadgets,"Explore the Samsung S20 Ultra 5G by Samsung, a high-quality phone.",samsung-s20-ultra-5g,"phone, s20 ultra, samsung, samsung s20 ultra 5g",,[],"Discover the Samsung S20 Ultra 5G s20 ultra from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
AC,Apple Airpods 2nd Gen,Apple Apple Airpods 2nd Gen airpods,Apple,airpods,5,10,False,Apple Airpods 2nd Gen - Apple - Affordable Gadgets,"Explore the Apple Airpods 2nd Gen by Apple, a high-quality accessory.",apple-airpods-2nd-gen,"accessory, airpods, apple, apple airpods 2nd gen",,[],"Discover the Apple Airpods 2nd Gen airpods from Apple. This accessory offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Galaxy Watch Active,Samsung Samsung Galaxy Watch Active galaxy watch active,Samsung,galaxy watch active,5,10,False,Samsung Galaxy Watch Active - Samsung - Affordable Gadgets,"Explore the Samsung Galaxy Watch Active by Samsung, a high-quality phone.",samsung-galaxy-watch-active,"galaxy watch active, phone, samsung, samsung galaxy watch active",,[],"Discover the Samsung Galaxy Watch Active galaxy watch active from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple 12 pro Max,Apple Apple 12 pro Max 12 pro max,Apple,12 pro max,5,10,False,Apple 12 pro Max - Apple - Affordable Gadgets,"Explore the Apple 12 pro Max by Apple, a high-quality phone.",apple-12-pro-max,"12 pro max, apple, apple 12 pro max, phone",,[],"Discover the Apple 12 pro Max 12 pro max from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple 6s Plus,Apple Apple 6s Plus 6s plus,Apple,6s plus,5,10,False,Apple 6s Plus - Apple - Affordable Gadgets,"Explore the Apple 6s Plus by Apple, a high-quality phone.",apple-6s-plus,"6s plus, apple, apple 6s plus, phone",,[],"Discover the Apple 6s Plus 6s plus from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
LA,Apple MacBook Air,Apple Apple MacBook Air macbook air,Apple,macbook air,5,10,False,Apple MacBook Air - Apple - Affordable Gadgets,"Explore the Apple MacBook Air by Apple, a high-quality laptop.",apple-macbook-air,"apple, apple macbook air, laptop, macbook air",,[],"Discover the Apple MacBook Air macbook air from Apple. This laptop offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S10,Samsung Samsung S10 s10,Samsung,s10,5,10,False,Samsung S10 - Samsung - Affordable Gadgets,"Explore the Samsung S10 by Samsung, a high-quality phone.",samsung-s10,"phone, s10, samsung, samsung s10",,[],"Discover the Samsung S10 s10 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Z Fold 5,Samsung Samsung Z Fold 5 z fold 5,Samsung,z fold 5,5,10,False,Samsung Z Fold 5 - Samsung - Affordable Gadgets,"Explore the Samsung Z Fold 5 by Samsung, a high-quality phone.",samsung-z-fold-5,"phone, samsung, samsung z fold 5, z fold 5",,[],"Discover the Samsung Z Fold 5 z fold 5 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S21 FE 5G,Samsung Samsung S21 FE 5G s21 fe,Samsung,s21 fe,5,10,False,Samsung S21 FE 5G - Samsung - Affordable Gadgets,"Explore the Samsung S21 FE 5G by Samsung, a high-quality phone.",samsung-s21-fe-5g,"phone, s21 fe, samsung, samsung s21 fe 5g",,[],"Discover the Samsung S21 FE 5G s21 fe from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung A33 5G,Samsung Samsung A33 5G a33,Samsung,a33,5,10,False,Samsung A33 5G - Samsung - Affordable Gadgets,"Explore the Samsung A33 5G by Samsung, a high-quality phone.",samsung-a33-5g,"a33, phone, samsung, samsung a33 5g",,[],"Discover the Samsung A33 5G a33 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S20 5G,Samsung Samsung S20 5G s20,Samsung,s20,5,10,False,Samsung S20 5G - Samsung - Affordable Gadgets,"Explore the Samsung S20 5G by Samsung, a high-quality phone.",samsung-s20-5g,"phone, s20, samsung, samsung s20 5g",,[],"Discover the Samsung S20 5G s20 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung A02,Samsung Samsung A02 a02,Samsung,a02,5,10,False,Samsung A02 - Samsung - Affordable Gadgets,"Explore the Samsung A02 by Samsung, a high-quality phone.",samsung-a02,"a02, phone, samsung, samsung a02",,[],"Discover the Samsung A02 a02 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Note 10 5G,Samsung Samsung Note 10 5G note 10,Samsung,note 10,5,10,False,Samsung Note 10 5G - Samsung - Affordable Gadgets,"Explore the Samsung Note 10 5G by Samsung, a high-quality phone.",samsung-note-10-5g,"note 10, phone, samsung, samsung note 10 5g",,[],"Discover the Samsung Note 10 5G note 10 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung A05S,Samsung Samsung A05S a05s,Samsung,a05s,5,10,False,Samsung A05S - Samsung - Affordable Gadgets,"Explore the Samsung A05S by Samsung, a high-quality phone.",samsung-a05s,"a05s, phone, samsung, samsung a05s",,[],"Discover the Samsung A05S a05s from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Note20 Ultra 5G,Samsung Samsung Note20 Ultra 5G note20 ultra,Samsung,note20 ultra,5,10,False,Samsung Note20 Ultra 5G - Samsung - Affordable Gadgets,"Explore the Samsung Note20 Ultra 5G by Samsung, a high-quality phone.",samsung-note20-ultra-5g,"note20 ultra, phone, samsung, samsung note20 ultra 5g",,[],"Discover the Samsung Note20 Ultra 5G note20 ultra from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
AC,"Apple AirPods Pro (2nd Generation, USB-C)","Apple Apple AirPods Pro (2nd Generation, USB-C) airpods pro (eration, usb-c)",Apple,"airpods pro (eration, usb-c)",5,10,False,"Apple AirPods Pro (2nd Generation, USB-C) - Apple - Affordable Gadgets","Explore the Apple AirPods Pro (2nd Generation, USB-C) by Apple, a high-quality accessory.",apple-airpods-pro-2nd-generation-usb-c,"accessory, airpods pro (eration, usb-c), apple, apple airpods pro (2nd generation, usb-c)",,[],"Discover the Apple AirPods Pro (2nd Generation, USB-C) airpods pro (eration, usb-c) from Apple. This accessory offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Google Google Pixel 7 Pro,Google Google Google Pixel 7 Pro google pixel 7 pro,Google,google pixel 7 pro,5,10,False,Google Google Pixel 7 Pro - Google - Affordable Gadgets,"Explore the Google Google Pixel 7 Pro by Google, a high-quality phone.",google-google-pixel-7-pro,"google, google google pixel 7 pro, google pixel 7 pro, phone",,[],"Discover the Google Google Pixel 7 Pro google pixel 7 pro from Google. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Google Google Pixel 8 Pro,Google Google Google Pixel 8 Pro google pixel 8 pro,Google,google pixel 8 pro,5,10,False,Google Google Pixel 8 Pro - Google - Affordable Gadgets,"Explore the Google Google Pixel 8 Pro by Google, a high-quality phone.",google-google-pixel-8-pro,"google, google google pixel 8 pro, google pixel 8 pro, phone",,[],"Discover the Google Google Pixel 8 Pro google pixel 8 pro from Google. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple Airpods Pro Max,Apple Apple Airpods Pro Max airpods pro max,Apple,airpods pro max,5,10,False,Apple Airpods Pro Max - Apple - Affordable Gadgets,"Explore the Apple Airpods Pro Max by Apple, a high-quality phone.",apple-airpods-pro-max,"airpods pro max, apple, apple airpods pro max, phone",,[],"Discover the Apple Airpods Pro Max airpods pro max from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
LA,"Apple MacBook Air (M1, 2020)","Apple Apple MacBook Air (M1, 2020) macbook air (, )",Apple,"macbook air (, )",5,10,False,"Apple MacBook Air (M1, 2020) - Apple - Affordable Gadgets","Explore the Apple MacBook Air (M1, 2020) by Apple, a high-quality laptop.",apple-macbook-air-m1-2020,"apple, apple macbook air (m1, 2020), laptop, macbook air (, )",,[],"Discover the Apple MacBook Air (M1, 2020) macbook air (, ) from Apple. This laptop offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung A7 (2016),Samsung Samsung A7 (2016) a7,Samsung,a7,5,10,False,Samsung A7 (2016) - Samsung - Affordable Gadgets,"Explore the Samsung A7 (2016) by Samsung, a high-quality phone.",samsung-a7-2016,"a7, phone, samsung, samsung a7 (2016)",,[],"Discover the Samsung A7 (2016) a7 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Fold 4,Samsung Samsung Fold 4 fold 4,Samsung,fold 4,5,10,False,Samsung Fold 4 - Samsung - Affordable Gadgets,"Explore the Samsung Fold 4 by Samsung, a high-quality phone.",samsung-fold-4,"fold 4, phone, samsung, samsung fold 4",,[],"Discover the Samsung Fold 4 fold 4 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S24,Samsung Samsung S24 s24,Samsung,s24,5,10,False,Samsung S24 - Samsung - Affordable Gadgets,"Explore the Samsung S24 by Samsung, a high-quality phone.",samsung-s24,"phone, s24, samsung, samsung s24",,[],"Discover the Samsung S24 s24 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Ao4s,Samsung Samsung Ao4s ao4s,Samsung,ao4s,5,10,False,Samsung Ao4s - Samsung - Affordable Gadgets,"Explore the Samsung Ao4s by Samsung, a high-quality phone.",samsung-ao4s,"ao4s, phone, samsung, samsung ao4s",,[],"Discover the Samsung Ao4s ao4s from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S1oe,Samsung Samsung S1oe s1oe,Samsung,s1oe,5,10,False,Samsung S1oe - Samsung - Affordable Gadgets,"Explore the Samsung S1oe by Samsung, a high-quality phone.",samsung-s1oe,"phone, s1oe, samsung, samsung s1oe",,[],"Discover the Samsung S1oe s1oe from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,"Apple MacBook Air 13.6"" (M2, 2022)","Apple Apple MacBook Air 13.6"" (M2, 2022) macbook air 13.6"" (, )",Apple,"macbook air 13.6"" (, )",5,10,False,"Apple MacBook Air 13.6"" (M2, 2022) - Apple - Affordable Gadgets","Explore the Apple MacBook Air 13.6"" (M2, 2022) by Apple, a high-quality phone.",apple-macbook-air-13-6-m2-2022,"apple, apple macbook air 13.6"" (m2, 2022), macbook air 13.6"" (, ), phone",,[],"Discover the Apple MacBook Air 13.6"" (M2, 2022) macbook air 13.6"" (, ) from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Note 9,Samsung Samsung Note 9 note 9,Samsung,note 9,5,10,False,Samsung Note 9 - Samsung - Affordable Gadgets,"Explore the Samsung Note 9 by Samsung, a high-quality phone.",samsung-note-9,"note 9, phone, samsung, samsung note 9",,[],"Discover the Samsung Note 9 note 9 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S21+ 5G,Samsung Samsung S21+ 5G s21+,Samsung,s21+,5,10,False,Samsung S21+ 5G - Samsung - Affordable Gadgets,"Explore the Samsung S21+ 5G by Samsung, a high-quality phone.",samsung-s21-5g,"phone, s21+, samsung, samsung s21+ 5g",,[],"Discover the Samsung S21+ 5G s21+ from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
LA,Dell Dell Latitude 5290 2-in-1,Dell Dell Dell Latitude 5290 2-in-1 dell latitude 5290 2-in-1,Dell,dell latitude 5290 2-in-1,5,10,False,Dell Dell Latitude 5290 2-in-1 - Dell - Affordable Gadgets,"Explore the Dell Dell Latitude 5290 2-in-1 by Dell, a high-quality laptop.",dell-dell-latitude-5290-2-in-1,"dell, dell dell latitude 5290 2-in-1, dell latitude 5290 2-in-1, laptop",,[],"Discover the Dell Dell Latitude 5290 2-in-1 dell latitude 5290 2-in-1 from Dell. This laptop offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple 8+,Apple Apple 8+ 8+,Apple,8+,5,10,False,Apple 8+ - Apple - Affordable Gadgets,"Explore the Apple 8+ by Apple, a high-quality phone.",apple-8,"8+, apple, apple 8+, phone",,[],"Discover the Apple 8+ 8+ from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Fold 5,Samsung Samsung Fold 5 fold 5,Samsung,fold 5,5,10,False,Samsung Fold 5 - Samsung - Affordable Gadgets,"Explore the Samsung Fold 5 by Samsung, a high-quality phone.",samsung-fold-5,"fold 5, phone, samsung, samsung fold 5",,[],"Discover the Samsung Fold 5 fold 5 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung F13,Samsung Samsung F13 f13,Samsung,f13,5,10,False,Samsung F13 - Samsung - Affordable Gadgets,"Explore the Samsung F13 by Samsung, a high-quality phone.",samsung-f13,"f13, phone, samsung, samsung f13",,[],"Discover the Samsung F13 f13 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S23 FE,Samsung Samsung S23 FE s23 fe,Samsung,s23 fe,5,10,False,Samsung S23 FE - Samsung - Affordable Gadgets,"Explore the Samsung S23 FE by Samsung, a high-quality phone.",samsung-s23-fe,"phone, s23 fe, samsung, samsung s23 fe",,[],"Discover the Samsung S23 FE s23 fe from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Google 7A,Google Google 7A 7a,Google,7a,5,10,False,Google 7A - Google - Affordable Gadgets,"Explore the Google 7A by Google, a high-quality phone.",google-7a,"7a, google, google 7a, phone",,[],"Discover the Google 7A 7a from Google. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,OnePlus Nord CE 3 Lite,OnePlus OnePlus Nord CE 3 Lite nord ce 3 lite,OnePlus,nord ce 3 lite,5,10,False,OnePlus Nord CE 3 Lite - OnePlus - Affordable Gadgets,"Explore the OnePlus Nord CE 3 Lite by OnePlus, a high-quality phone.",oneplus-nord-ce-3-lite,"nord ce 3 lite, oneplus, oneplus nord ce 3 lite, phone",,[],"Discover the OnePlus Nord CE 3 Lite nord ce 3 lite from OnePlus. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Flip 3,Samsung Samsung Flip 3 flip 3,Samsung,flip 3,5,10,False,Samsung Flip 3 - Samsung - Affordable Gadgets,"Explore the Samsung Flip 3 by Samsung, a high-quality phone.",samsung-flip-3,"flip 3, phone, samsung, samsung flip 3",,[],"Discover the Samsung Flip 3 flip 3 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Fold 3,Samsung Samsung Fold 3 fold 3,Samsung,fold 3,5,10,False,Samsung Fold 3 - Samsung - Affordable Gadgets,"Explore the Samsung Fold 3 by Samsung, a high-quality phone.",samsung-fold-3,"fold 3, phone, samsung, samsung fold 3",,[],"Discover the Samsung Fold 3 fold 3 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Flip 5,Samsung Samsung Flip 5 flip 5,Samsung,flip 5,5,10,False,Samsung Flip 5 - Samsung - Affordable Gadgets,"Explore the Samsung Flip 5 by Samsung, a high-quality phone.",samsung-flip-5,"flip 5, phone, samsung, samsung flip 5",,[],"Discover the Samsung Flip 5 flip 5 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple 16 Pro Max,Apple Apple 16 Pro Max 16 pro max,Apple,16 pro max,5,10,False,Apple 16 Pro Max - Apple - Affordable Gadgets,"Explore the Apple 16 Pro Max by Apple, a high-quality phone.",apple-16-pro-max,"16 pro max, apple, apple 16 pro max, phone",,[],"Discover the Apple 16 Pro Max 16 pro max from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone SE 2,Apple Apple iPhone SE 2 iphone se 2,Apple,iphone se 2,5,10,False,Apple iPhone SE 2 - Apple - Affordable Gadgets,"Explore the Apple iPhone SE 2 by Apple, a high-quality phone.",apple-iphone-se-2,"apple, apple iphone se 2, iphone se 2, phone",,[],"Discover the Apple iPhone SE 2 iphone se 2 from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple 13 pro,Apple Apple 13 pro 13 pro,Apple,13 pro,5,10,False,Apple 13 pro - Apple - Affordable Gadgets,"Explore the Apple 13 pro by Apple, a high-quality phone.",apple-13-pro,"13 pro, apple, apple 13 pro, phone",,[],"Discover the Apple 13 pro 13 pro from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
LA,Apple MacBook Air Retina (2020),Apple Apple MacBook Air Retina (2020) macbook air retina,Apple,macbook air retina,5,10,False,Apple MacBook Air Retina (2020) - Apple - Affordable Gadgets,"Explore the Apple MacBook Air Retina (2020) by Apple, a high-quality laptop.",apple-macbook-air-retina-2020,"apple, apple macbook air retina (2020), laptop, macbook air retina",,[],"Discover the Apple MacBook Air Retina (2020) macbook air retina from Apple. This laptop offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple Apple Watch SE,Apple Apple Apple Watch SE apple watch se,Apple,apple watch se,5,10,False,Apple Apple Watch SE - Apple - Affordable Gadgets,"Explore the Apple Apple Watch SE by Apple, a high-quality phone.",apple-apple-watch-se,"apple, apple apple watch se, apple watch se, phone",,[],"Discover the Apple Apple Watch SE apple watch se from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung A06,Samsung Samsung A06 a06,Samsung,a06,5,10,False,Samsung A06 - Samsung - Affordable Gadgets,"Explore the Samsung A06 by Samsung, a high-quality phone.",samsung-a06,"a06, phone, samsung, samsung a06",,[],"Discover the Samsung A06 a06 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone 12 Pro Max,Apple Apple iPhone 12 Pro Max iphone 12 pro max,Apple,iphone 12 pro max,5,10,False,Apple iPhone 12 Pro Max - Apple - Affordable Gadgets,"Explore the Apple iPhone 12 Pro Max by Apple, a high-quality phone.",apple-iphone-12-pro-max,"apple, apple iphone 12 pro max, iphone 12 pro max, phone",,[],"Discover the Apple iPhone 12 Pro Max iphone 12 pro max from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone XS,Apple Apple iPhone XS iphone xs,Apple,iphone xs,5,10,False,Apple iPhone XS - Apple - Affordable Gadgets,"Explore the Apple iPhone XS by Apple, a high-quality phone.",apple-iphone-xs,"apple, apple iphone xs, iphone xs, phone",,[],"Discover the Apple iPhone XS iphone xs from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung S20 PLUS,Samsung Samsung S20 PLUS s20 plus,Samsung,s20 plus,5,10,False,Samsung S20 PLUS - Samsung - Affordable Gadgets,"Explore the Samsung S20 PLUS by Samsung, a high-quality phone.",samsung-s20-plus,"phone, s20 plus, samsung, samsung s20 plus",,[],"Discover the Samsung S20 PLUS s20 plus from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
TA,Apple iPad 10 Generation,Apple Apple iPad 10 Generation ipad eration,Apple,ipad eration,5,10,False,Apple iPad 10 Generation - Apple - Affordable Gadgets,"Explore the Apple iPad 10 Generation by Apple, a high-quality tablet.",apple-ipad-10-generation,"apple, apple ipad 10 generation, ipad eration, tablet",,[],"Discover the Apple iPad 10 Generation ipad eration from Apple. This tablet offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Z Fold 4,Samsung Samsung Z Fold 4 z fold 4,Samsung,z fold 4,5,10,False,Samsung Z Fold 4 - Samsung - Affordable Gadgets,"Explore the Samsung Z Fold 4 by Samsung, a high-quality phone.",samsung-z-fold-4,"phone, samsung, samsung z fold 4, z fold 4",,[],"Discover the Samsung Z Fold 4 z fold 4 from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Note 2o 5G,Samsung Samsung Note 2o 5G note 2o,Samsung,note 2o,5,10,False,Samsung Note 2o 5G - Samsung - Affordable Gadgets,"Explore the Samsung Note 2o 5G by Samsung, a high-quality phone.",samsung-note-2o-5g,"note 2o, phone, samsung, samsung note 2o 5g",,[],"Discover the Samsung Note 2o 5G note 2o from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone XR,Apple Apple iPhone XR iphone xr,Apple,iphone xr,5,10,False,Apple iPhone XR - Apple - Affordable Gadgets,"Explore the Apple iPhone XR by Apple, a high-quality phone.",apple-iphone-xr,"apple, apple iphone xr, iphone xr, phone",,[],"Discover the Apple iPhone XR iphone xr from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone 13 Pro,Apple Apple iPhone 13 Pro iphone 13 pro,Apple,iphone 13 pro,5,10,False,Apple iPhone 13 Pro - Apple - Affordable Gadgets,"Explore the Apple iPhone 13 Pro by Apple, a high-quality phone.",apple-iphone-13-pro,"apple, apple iphone 13 pro, iphone 13 pro, phone",,[],"Discover the Apple iPhone 13 Pro iphone 13 pro from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,"Apple MacBook Air (Retina, 13-inch, 2018)","Apple Apple MacBook Air (Retina, 13-inch, 2018) macbook air (retina, , )",Apple,"macbook air (retina, , )",5,10,False,"Apple MacBook Air (Retina, 13-inch, 2018) - Apple - Affordable Gadgets","Explore the Apple MacBook Air (Retina, 13-inch, 2018) by Apple, a high-quality phone.",apple-macbook-air-retina-13-inch-2018,"apple, apple macbook air (retina, 13-inch, 2018), macbook air (retina, , ), phone",,[],"Discover the Apple MacBook Air (Retina, 13-inch, 2018) macbook air (retina, , ) from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple 13 pro Max,Apple Apple 13 pro Max 13 pro max,Apple,13 pro max,5,10,False,Apple 13 pro Max - Apple - Affordable Gadgets,"Explore the Apple 13 pro Max by Apple, a high-quality phone.",apple-13-pro-max,"13 pro max, apple, apple 13 pro max, phone",,[],"Discover the Apple 13 pro Max 13 pro max from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone 11 Pro 64GB,Apple Apple iPhone 11 Pro 64GB iphone 11 pro,Apple,iphone 11 pro,5,10,False,Apple iPhone 11 Pro 64GB - Apple - Affordable Gadgets,"Explore the Apple iPhone 11 Pro 64GB by Apple, a high-quality phone.",apple-iphone-11-pro-64gb,"apple, apple iphone 11 pro 64gb, iphone 11 pro, phone",,[],"Discover the Apple iPhone 11 Pro 64GB iphone 11 pro from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone 11 Pro Max 512GB Gold,Apple Apple iPhone 11 Pro Max 512GB Gold iphone 11 pro max,Apple,iphone 11 pro max,5,10,False,Apple iPhone 11 Pro Max 512GB Gold - Apple - Affordable Gadgets,"Explore the Apple iPhone 11 Pro Max 512GB Gold by Apple, a high-quality phone.",apple-iphone-11-pro-max-512gb-gold,"apple, apple iphone 11 pro max 512gb gold, iphone 11 pro max, phone",,[],"Discover the Apple iPhone 11 Pro Max 512GB Gold iphone 11 pro max from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone 14 Pro Max 256GB Deep Purple,Apple Apple iPhone 14 Pro Max 256GB Deep Purple iphone 14 pro max,Apple,iphone 14 pro max,5,10,False,Apple iPhone 14 Pro Max 256GB Deep Purple - Apple - Affordable Gadgets,"Explore the Apple iPhone 14 Pro Max 256GB Deep Purple by Apple, a high-quality phone.",apple-iphone-14-pro-max-256gb-deep-purple,"apple, apple iphone 14 pro max 256gb deep purple, iphone 14 pro max, phone",,[],"Discover the Apple iPhone 14 Pro Max 256GB Deep Purple iphone 14 pro max from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Samsung Note 20 Ultra 5G (Single Sim),Samsung Samsung Note 20 Ultra 5G (Single Sim) note 20 ultra (single sim),Samsung,note 20 ultra (single sim),5,10,False,Samsung Note 20 Ultra 5G (Single Sim) - Samsung - Affordable Gadgets,"Explore the Samsung Note 20 Ultra 5G (Single Sim) by Samsung, a high-quality phone.",samsung-note-20-ultra-5g-single-sim,"note 20 ultra (single sim), phone, samsung, samsung note 20 ultra 5g (single sim)",,[],"Discover the Samsung Note 20 Ultra 5G (Single Sim) note 20 ultra (single sim) from Samsung. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone 11 256GB white,Apple Apple iPhone 11 256GB white iphone 11 white,Apple,iphone 11 white,5,10,False,Apple iPhone 11 256GB white - Apple - Affordable Gadgets,"Explore the Apple iPhone 11 256GB white by Apple, a high-quality phone.",apple-iphone-11-256gb-white,"apple, apple iphone 11 256gb white, iphone 11 white, phone",,[],"Discover the Apple iPhone 11 256GB white iphone 11 white from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone 13 Pro Max 256GB Gold,Apple Apple iPhone 13 Pro Max 256GB Gold iphone 13 pro max,Apple,iphone 13 pro max,5,10,False,Apple iPhone 13 Pro Max 256GB Gold - Apple - Affordable Gadgets,"Explore the Apple iPhone 13 Pro Max 256GB Gold by Apple, a high-quality phone.",apple-iphone-13-pro-max-256gb-gold,"apple, apple iphone 13 pro max 256gb gold, iphone 13 pro max, phone",,[],"Discover the Apple iPhone 13 Pro Max 256GB Gold iphone 13 pro max from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
PH,Apple iPhone 15 128GB Pink,Apple Apple iPhone 15 128GB Pink iphone 15,Apple,iphone 15,5,10,False,Apple iPhone 15 128GB Pink - Apple - Affordable Gadgets,"Explore the Apple iPhone 15 128GB Pink by Apple, a high-quality phone.",apple-iphone-15-128gb-pink,"apple, apple iphone 15 128gb pink, iphone 15, phone",,[],"Discover the Apple iPhone 15 128GB Pink iphone 15 from Apple. This phone offers exceptional performance and features, perfect for your needs.",True,,,[],[],False
